merchant_country,card_country,merchant_region,amount,currency,settlement_amount,settlement_currency,channel,pos_entry_mode,avs_used,eci,sca_applied,sca_required,product,enhanced_fields_present,enhanced_validated,settlement_delay_hours,moto_indicator,mit_indicator,mit_expected,cross_border,transaction_id,brand,cfg_pos_hours,cfg_cnp_hours,is_pos,is_ecom,is_moto,is_eu_uk,issuer_region,issuer_known,issuer_eu_uk,eci_strength,cross_border_calc,is_commercial,compliance_findings,impact_hint_bps_sum,impact_hint_per_item_sum,is_compliant,findings_ids,findings_text,impact_estimated_bps_amt,impact_estimated_per_item_amt,impact_estimated_total
FR,FR,EU,867.8,RON,867.8,RON,ECOM,81,True,0.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN5536017294,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",18.0,0.0,False,"C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",1.5620399999999999,0.0,1.5620399999999999
DE,,EU,120.23,EUR,120.23,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN8375686316,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,189.12,EUR,189.12,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN2355337772,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,205.64,EUR,205.64,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7753979674,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,406.95,EUR,406.95,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN3725000663,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,150.4,EUR,150.4,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN1111717065,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,365.22,RON,365.22,RON,ECOM,81,False,6.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN6432305456,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",1.2052260000000001,0.0,1.2052260000000001
GB,GB,UK,492.09,EUR,492.09,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN4004149252,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,FR,ROW,148.35,EUR,148.35,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN3390179091,Mastercard,24,72,True,False,False,False,EU,True,True,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,,EU,382.02,RON,382.02,RON,ECOM,81,False,0.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN5661759488,Mastercard,24,72,False,True,True,True,ROW,False,False,NONE,True,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",25.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.95505,0.0,0.95505
US,US,US,135.7,EUR,135.7,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN4254011152,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,1362.11,USD,1362.11,USD,ECOM,81,True,7.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN4774085314,Mastercard,24,72,False,True,True,True,UK,True,True,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",18.0,0.0,False,"C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",2.4517979999999997,0.0,2.4517979999999997
US,,US,74.58,EUR,74.58,EUR,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN7834471295,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,310.17,EUR,310.17,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8701027211,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,79.13,USD,79.13,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN4874563172,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,239.24,USD,239.24,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN2077140715,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,US,US,283.74,USD,283.74,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN2006384233,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
AU,,ROW,802.28,RON,802.28,RON,ECOM,81,True,7.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN8414997806,Mastercard,24,72,False,True,True,False,ROW,False,False,NONE,True,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",10.0,0.0,False,"C7_MOTO_INFO,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.80228,0.0,0.80228
CA,CA,ROW,73.3,EUR,73.3,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN4236282530,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,261.72,EUR,261.72,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7900199327,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,,EU,144.57,EUR,144.57,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN1213213557,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,244.59,EUR,244.59,EUR,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN3804418060,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,251.36,EUR,251.36,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7496179178,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,152.53,USD,152.53,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN2621618950,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,304.19,EUR,304.19,EUR,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN1136262867,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,US,US,165.42,EUR,165.42,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7571294730,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,879.73,GBP,879.73,GBP,ECOM,81,True,0.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN3352770376,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",18.0,0.0,False,"C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",1.583514,0.0,1.583514
FR,FR,EU,392.33,USD,392.33,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8401998072,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,,US,449.1,EUR,449.1,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN1291980046,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,397.61,CAD,397.61,CAD,ECOM,81,True,5.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN3880131943,Mastercard,24,72,False,True,True,True,UK,True,True,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",18.0,0.0,False,"C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.7156980000000001,0.0,0.7156980000000001
US,US,US,136.55,EUR,136.55,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5581282984,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,GB,EU,201.76,USD,201.76,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN8348249919,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,450.86,EUR,450.86,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8590874726,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,US,US,1397.91,USD,1397.91,USD,ECOM,81,False,0.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN3961096587,Mastercard,24,72,False,True,True,False,US,True,False,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",25.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",3.494775,0.0,3.494775
DE,DE,EU,400.53,USD,400.53,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN1150471000,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,15.32,EUR,15.32,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN1965548739,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
RO,RO,EU,231.81,RON,231.81,RON,ECOM,81,True,6.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN2666171698,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",18.0,0.0,False,"C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.417258,0.0,0.417258
